raceId,driverId,constructorId,grid,positionOrder,points,statusId,year,round,circuitId,name,date,dob,nationality_driver,nationality_constructor,position,q1,q2,q3,country,alt,lat,lng,status,is_finished_only,driver_age,quali_position,q1_sec,q2_sec,q3_sec,quali_best_sec,has_quali,driver_races_before,constructor_races_before,driver_last_finish,driver_avg_finish_last5,driver_avg_points_last5,constructor_avg_finish_last5,constructor_avg_points_last5,driver_season_points_to_date,constructor_season_points_to_date,team_avg_finish_last5_teammates,team_avg_points_last5_teammates,team_avg_finish_last_year_same_track,driver_vs_team_finish_delta_last5,driver_vs_team_finish_ratio_last5,driver_vs_team_points_delta_last5,driver_vs_team_points_ratio_last5,race_name
1077,4,214,9,19,0.0,130,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1981-07-29,Spanish,French,5.0,1:20.198,1:19.595,1:29.202,Italy,37,44.3439,11.7167,Collision damage,False,40.73648186173853,5.0,80.19800000000001,79.595,89.202,79.595,1,339,50,17.0,12.6,1.2,10.6,4.0,2.0,22.0,10.333333333333334,3.6666666666666665,9.5,2.2666666666666657,1.2193547207076076,-2.466666666666667,0.32727263801655326,Emilia Romagna Grand Prix
1077,20,117,13,8,4.0,1,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1987-07-03,German,British,9.0,1:20.364,1:19.957,1:31.062,Italy,37,44.3439,11.7167,Finished,True,34.809034907597535,9.0,80.364,79.957,91.062,79.957,1,281,61,19.0,13.4,0.2,13.6,0.0,0.0,0.0,14.166666666666666,0.0,11.5,-0.7666666666666657,0.9458822861730152,0.2,200000.00000000003,Emilia Romagna Grand Prix
1077,815,9,3,2,18.0,1,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1990-01-26,Mexican,Austrian,7.0,1:19.773,1:19.296,1:29.808,Italy,37,44.3439,11.7167,Finished,True,32.24093086926762,7.0,79.773,79.29599999999999,89.80799999999999,79.29599999999999,1,218,658,2.0,11.2,6.0,8.8,11.0,30.0,55.0,10.333333333333334,9.166666666666666,6.0,0.8666666666666654,1.0838708628512068,-3.166666666666666,0.6545453831405037,Emilia Romagna Grand Prix
1077,817,1,6,18,0.0,11,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1989-07-01,Australian,British,6.0,1:19.980,1:20.031,1:29.742,Italy,37,44.3439,11.7167,+1 Lap,False,32.813141683778234,6.0,79.98,80.031,89.742,79.98,1,213,1793,6.0,10.8,3.6,10.0,4.8,8.0,24.0,10.666666666666666,4.0,4.5,0.13333333333333464,1.012499905078134,-0.3999999999999999,0.8999997750000562,Emilia Romagna Grand Prix
1077,822,51,7,5,10.0,1,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1989-08-28,Finnish,Swiss,8.0,1:20.419,1:20.192,1:30.439,Italy,37,44.3439,11.7167,Finished,True,32.65434633812457,8.0,80.419,80.19200000000001,90.439,80.19200000000001,1,182,369,8.0,7.6,7.0,11.0,1.0,12.0,13.0,10.166666666666666,2.1666666666666665,13.5,-2.5666666666666664,0.7475409100779433,4.833333333333334,3.2307677396456587,Emilia Romagna Grand Prix
1077,825,210,8,9,2.0,1,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1992-10-05,Danish,American,4.0,1:20.147,1:19.902,1:29.164,Italy,37,44.3439,11.7167,Finished,True,29.54962354551677,4.0,80.14699999999999,79.902,89.164,79.902,1,123,250,14.0,12.2,2.4,13.4,0.4,12.0,12.0,12.0,2.0,16.5,0.1999999999999993,1.0166665819444516,0.3999999999999999,1.1999994000002998,Emilia Romagna Grand Prix
1077,830,9,1,1,26.0,1,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1997-09-30,Dutch,Austrian,1.0,1:19.295,1:18.793,1:27.999,Italy,37,44.3439,11.7167,Finished,True,24.56399726214921,1.0,79.295,78.793,87.999,78.793,1,144,659,18.0,8.2,13.8,5.4,14.6,25.0,73.0,10.333333333333334,9.166666666666666,6.0,-2.1333333333333346,0.7935483103017764,4.633333333333335,1.5054543812231587,Emilia Romagna Grand Prix
1077,832,6,4,20,0.0,4,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1994-09-01,Spanish,Italian,10.0,1:19.305,1:18.990,,Italy,37,44.3439,11.7167,Collision,False,27.644079397672826,10.0,79.305,78.99,87.039,78.99,1,144,2309,20.0,7.2,10.4,5.4,17.2,33.0,104.0,4.833333333333333,17.333333333333332,4.5,2.366666666666667,1.4896548642093386,-6.933333333333332,0.5999999653846174,Emilia Romagna Grand Prix
1077,839,214,16,14,0.0,11,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1996-09-17,French,French,19.0,1:22.338,,,Italy,37,44.3439,11.7167,+1 Lap,False,25.598904859685145,19.0,82.338,87.125,87.039,82.338,1,92,51,7.0,6.6,6.8,13.0,2.8,20.0,22.0,10.333333333333334,3.6666666666666665,9.5,-3.7333333333333343,0.6387096156087468,3.1333333333333333,1.8545449487604684,Emilia Romagna Grand Prix
1077,840,117,15,10,1.0,11,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1998-10-29,Canadian,British,15.0,1:20.342,1:28.119,,Italy,37,44.3439,11.7167,+1 Lap,False,23.485284052019164,15.0,80.342,88.119,87.039,80.342,1,103,62,12.0,12.2,0.0,12.8,0.8,0.0,4.0,14.166666666666666,0.0,11.5,-1.9666666666666668,0.8611764097993123,0.0,0.0,Emilia Romagna Grand Prix
1077,842,213,17,12,0.0,11,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1996-02-07,French,Italian,17.0,1:20.732,,,Italy,37,44.3439,11.7167,+1 Lap,False,26.209445585215605,17.0,80.732,87.125,87.039,80.732,1,89,84,9.0,9.6,4.8,11.8,2.0,6.0,10.0,13.166666666666666,1.6666666666666667,9.5,-3.5666666666666664,0.7291138686748961,3.133333333333333,2.879998272001037,Emilia Romagna Grand Prix
1077,844,6,2,6,8.0,1,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1997-10-16,Monegasque,Italian,2.0,1:18.796,1:19.584,1:28.778,Italy,37,44.3439,11.7167,Finished,True,24.520191649555098,2.0,78.79599999999999,79.584,88.77799999999999,78.79599999999999,1,84,2310,1.0,4.2,15.6,9.2,12.0,71.0,104.0,4.833333333333333,17.333333333333332,4.5,-0.6333333333333329,0.8689653374554475,-1.7333333333333325,0.8999999480769261,Emilia Romagna Grand Prix
1077,846,1,5,3,15.0,1,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1999-11-13,British,British,3.0,1:20.168,1:19.294,1:29.131,Italy,37,44.3439,11.7167,Finished,True,22.444900752908968,3.0,80.168,79.294,89.131,79.294,1,63,1794,5.0,8.8,4.6,10.6,4.8,16.0,24.0,10.666666666666666,4.0,4.5,-1.8666666666666654,0.8249999226562574,0.5999999999999996,1.1499997125000718,Emilia Romagna Grand Prix
1077,847,131,11,4,12.0,1,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1998-02-15,British,German,11.0,1:20.383,1:20.757,,Italy,37,44.3439,11.7167,Finished,True,24.186173853524984,11.0,80.383,80.757,87.039,80.383,1,63,523,3.0,9.8,7.4,7.0,7.6,37.0,65.0,4.833333333333333,10.833333333333334,10.0,4.966666666666668,2.027585787396044,-3.4333333333333336,0.6830768600236745,Emilia Romagna Grand Prix
1077,848,3,18,11,0.0,11,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1996-03-23,Thai,British,20.0,,,,Italy,37,44.3439,11.7167,+1 Lap,False,26.086242299794662,20.0,87.137,87.125,87.039,86.69200000000001,0,41,1547,10.0,9.4,4.2,14.8,0.2,1.0,1.0,14.5,0.16666666666666666,19.5,-5.1,0.6482758173602885,4.033333333333333,25.199848800907198,Emilia Romagna Grand Prix
1077,849,3,19,16,0.0,11,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1995-06-29,Canadian,British,18.0,1:21.971,,,Italy,37,44.3439,11.7167,+1 Lap,False,26.819986310746064,18.0,81.971,87.125,87.039,81.971,1,42,1548,16.0,15.6,0.0,13.8,0.2,0.0,1.0,14.5,0.16666666666666666,19.5,1.0999999999999996,1.0758619947681383,-0.16666666666666666,0.0,Emilia Romagna Grand Prix
1077,852,213,12,7,6.0,1,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,2000-05-11,Japanese,Italian,16.0,1:20.474,,,Italy,37,44.3439,11.7167,Finished,True,21.95208761122519,16.0,80.474,87.125,87.039,80.474,1,25,85,15.0,12.0,3.2,12.6,1.2,4.0,10.0,13.166666666666666,1.6666666666666667,9.5,-1.166666666666666,0.9113923358436201,1.5333333333333334,1.9199988480006913,Emilia Romagna Grand Prix
1077,854,210,10,17,0.0,11,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1999-03-22,German,American,12.0,1:20.422,1:20.916,,Italy,37,44.3439,11.7167,+1 Lap,False,23.091033538672143,12.0,80.422,80.916,87.039,80.422,1,25,251,13.0,15.6,0.0,13.0,0.8,0.0,14.0,12.0,2.0,16.5,3.5999999999999996,1.2999998916666757,-2.0,0.0,Emilia Romagna Grand Prix
1077,855,51,1,15,0.0,11,2022,4,21,Emilia Romagna Grand Prix,2022-04-24,1999-05-30,Chinese,Swiss,14.0,1:19.730,1:21.434,,Italy,37,44.3439,11.7167,+1 Lap,False,22.902121834360027,14.0,79.73,81.434,87.039,79.73,1,3,370,11.0,10.666666666666666,0.3333333333333333,10.0,2.8,1.0,23.0,10.166666666666666,2.1666666666666665,13.5,0.5,1.0491802246707977,-1.8333333333333333,0.15384608284026946,Emilia Romagna Grand Prix
1078,1,131,6,6,8.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1985-01-07,British,German,6.0,1:30.388,1:29.797,1:29.625,USA,0,25.9581,-80.2389,Finished,True,37.3305954825462,6.0,90.388,89.797,89.625,89.625,1,292,524,13.0,6.4,9.2,5.8,9.8,28.0,77.0,5.75,9.625,12.0,0.6500000000000004,1.1130432846881244,-0.4250000000000007,0.9558440565356824,Miami Grand Prix
1078,4,214,11,11,0.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1981-07-29,Spanish,French,11.0,1:30.407,1:30.160,,USA,0,25.9581,-80.2389,Finished,True,40.77481177275838,11.0,90.407,90.16,87.039,90.16,1,340,52,19.0,13.8,1.2,12.6,2.8,2.0,22.0,11.875,2.75,12.0,1.9250000000000007,1.1621051652964072,-1.55,0.4363634776860081,Miami Grand Prix
1078,20,117,1,17,0.0,4,2022,5,79,Miami Grand Prix,2022-05-08,1987-07-03,German,British,13.0,1:30.677,1:30.214,,USA,0,25.9581,-80.2389,Collision,False,34.847364818617386,13.0,90.67699999999999,90.214,87.039,90.214,1,282,63,8.0,12.8,1.0,12.4,1.0,4.0,5.0,12.875,0.625,12.0,-0.07499999999999929,0.9941746800641026,0.375,1.599997440004096,Miami Grand Prix
1078,815,9,4,4,12.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1990-01-26,Mexican,Austrian,4.0,1:30.055,1:29.673,1:29.036,USA,0,25.9581,-80.2389,Finished,True,32.27926078028747,4.0,90.055,89.673,89.036,89.036,1,219,660,2.0,8.2,9.6,4.8,17.4,48.0,99.0,8.125,12.375,12.0,0.07499999999999929,1.0092306450177668,-2.7750000000000004,0.7757575130701,Miami Grand Prix
1078,817,1,14,13,0.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1989-07-01,Australian,British,14.0,1:30.583,1:30.310,,USA,0,25.9581,-80.2389,Finished,True,32.851471594798085,14.0,90.583,90.31,87.039,90.31,1,214,1795,18.0,13.4,1.6,7.8,7.8,8.0,39.0,10.625,4.875,12.0,2.7750000000000004,1.2611763518892847,-3.275,0.32820506088101314,Miami Grand Prix
1078,822,51,5,7,6.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1989-08-28,Finnish,Swiss,5.0,1:30.845,1:29.751,1:29.475,USA,0,25.9581,-80.2389,Finished,True,32.69267624914442,5.0,90.845,89.751,89.475,89.475,1,183,371,5.0,8.0,6.0,10.0,2.8,22.0,23.0,10.125,2.875,12.0,-2.125,0.7901233787532466,3.125,2.086955795841462,Miami Grand Prix
1078,825,210,16,16,0.0,33,2022,5,79,Miami Grand Prix,2022-05-08,1992-10-05,Danish,American,16.0,1:30.975,,,USA,0,25.9581,-80.2389,Front wing,False,29.587953456536617,16.0,90.975,87.125,87.039,90.975,1,124,252,9.0,11.0,2.8,14.6,0.4,14.0,14.0,12.25,1.75,12.0,-1.25,0.8979591103706849,1.0499999999999998,1.599999085714808,Miami Grand Prix
1078,830,9,3,1,26.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1997-09-30,Dutch,Austrian,3.0,1:29.836,1:29.202,1:28.991,USA,0,25.9581,-80.2389,Finished,True,24.602327173169062,3.0,89.836,89.202,88.991,88.991,1,145,661,1.0,8.0,15.4,5.4,14.8,51.0,111.0,8.125,12.375,12.0,-0.125,0.9846152634319677,3.0250000000000004,1.2444443438832855,Miami Grand Prix
1078,832,6,2,3,15.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1994-09-01,Spanish,Italian,2.0,1:30.079,1:29.729,1:28.986,USA,0,25.9581,-80.2389,Finished,True,27.682409308692677,2.0,90.07900000000001,89.729,88.986,88.986,1,145,2311,20.0,9.6,9.6,9.8,10.6,33.0,112.0,6.875,14.0,12.0,2.7249999999999996,1.3963634332562278,-4.4,0.6857142367346973,Miami Grand Prix
1078,839,214,20,8,4.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1996-09-17,French,French,20.0,,,,USA,0,25.9581,-80.2389,Finished,True,25.637234770704996,20.0,87.137,87.125,87.039,86.69200000000001,0,93,53,14.0,8.6,4.4,13.6,1.2,20.0,22.0,11.875,2.75,12.0,-3.2750000000000004,0.7242104653296451,1.6500000000000004,1.5999994181820298,Miami Grand Prix
1078,840,117,1,10,1.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1998-10-29,Canadian,British,10.0,1:30.441,1:29.996,1:30.676,USA,0,25.9581,-80.2389,Finished,True,23.523613963039015,10.0,90.441,89.996,90.676,89.996,1,104,64,10.0,12.0,0.2,13.2,1.0,1.0,5.0,12.875,0.625,12.0,-0.875,0.9320387625600962,-0.425,0.3199994880008192,Miami Grand Prix
1078,842,213,7,18,0.0,22,2022,5,79,Miami Grand Prix,2022-05-08,1996-02-07,French,Italian,7.0,1:30.779,1:30.128,1:29.690,USA,0,25.9581,-80.2389,Suspension,False,26.247775496235455,7.0,90.779,90.128,89.69,89.69,1,90,86,12.0,10.8,3.2,12.4,1.6,6.0,16.0,12.25,2.0,12.0,-1.4499999999999993,0.881632581091218,1.2000000000000002,1.5999992000004,Miami Grand Prix
1078,844,6,1,2,18.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1997-10-16,Monegasque,Italian,1.0,1:29.474,1:29.130,1:28.796,USA,0,25.9581,-80.2389,Finished,True,24.55852156057495,1.0,89.474,89.13,88.79599999999999,88.79599999999999,1,85,2312,6.0,4.0,16.0,10.0,9.8,79.0,127.0,6.875,14.0,12.0,-2.875,0.5818180971900949,2.0,1.1428570612244957,Miami Grand Prix
1078,846,1,8,19,0.0,4,2022,5,79,Miami Grand Prix,2022-05-08,1999-11-13,British,British,8.0,1:30.761,1:29.634,1:29.750,USA,0,25.9581,-80.2389,Collision,False,22.483230663928815,8.0,90.761,89.634,89.75,89.634,1,64,1796,3.0,7.4,7.4,9.0,6.6,31.0,39.0,10.625,4.875,12.0,-3.2249999999999996,0.6964705226851273,2.5250000000000004,1.5179484065746858,Miami Grand Prix
1078,847,131,12,5,10.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1998-02-15,British,German,12.0,1:30.490,1:30.173,,USA,0,25.9581,-80.2389,Finished,True,24.22450376454483,12.0,90.49,90.173,87.039,90.173,1,64,525,4.0,6.8,9.8,6.0,9.4,49.0,85.0,5.75,9.625,12.0,1.0499999999999998,1.1826084899811322,0.1750000000000007,1.0181817123967054,Miami Grand Prix
1078,848,3,18,9,2.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1996-03-23,Thai,British,18.0,1:31.266,,,USA,0,25.9581,-80.2389,Finished,True,26.12457221081451,18.0,91.26599999999999,87.125,87.039,91.26599999999999,1,42,1549,11.0,10.4,2.6,14.2,0.2,1.0,1.0,14.25,0.125,12.0,-3.8499999999999996,0.7298245101877537,2.475,20.79983360133119,Miami Grand Prix
1078,849,3,19,14,0.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1995-06-29,Canadian,British,19.0,1:31.325,,,USA,0,25.9581,-80.2389,Finished,True,26.858316221765914,19.0,91.325,87.125,87.039,91.325,1,43,1550,16.0,16.4,0.0,12.4,0.6,0.0,3.0,14.25,0.125,12.0,2.1499999999999986,1.15087711221915,-0.125,0.0,Miami Grand Prix
1078,852,213,9,12,0.0,1,2022,5,79,Miami Grand Prix,2022-05-08,2000-05-11,Japanese,Italian,9.0,1:30.485,1:30.031,1:29.932,USA,0,25.9581,-80.2389,Finished,True,21.99041752224504,9.0,90.485,90.031,89.932,89.932,1,26,87,7.0,10.6,4.4,12.2,1.6,10.0,16.0,12.25,2.0,12.0,-1.6500000000000004,0.8653060518117509,2.4000000000000004,2.19999890000055,Miami Grand Prix
1078,854,210,15,15,0.0,1,2022,5,79,Miami Grand Prix,2022-05-08,1999-03-22,German,American,15.0,1:30.645,1:30.423,,USA,0,25.9581,-80.2389,Finished,True,23.129363449691994,15.0,90.645,90.423,87.039,90.423,1,26,253,17.0,15.0,0.0,13.8,0.4,0.0,14.0,12.25,1.75,12.0,2.75,1.2244896959600249,-1.75,0.0,Miami Grand Prix
1078,855,51,17,20,0.0,47,2022,5,79,Miami Grand Prix,2022-05-08,1999-05-30,Chinese,Swiss,17.0,1:31.020,,,USA,0,25.9581,-80.2389,Water leak,False,22.940451745379878,17.0,91.02,87.125,87.039,91.02,1,4,372,15.0,11.75,0.25,9.2,4.0,1.0,29.0,10.125,2.875,12.0,1.625,1.160493712543831,-2.625,0.08695649149339425,Miami Grand Prix
1079,1,131,6,5,10.0,1,2022,6,4,Spanish Grand Prix,2022-05-22,1985-01-07,British,German,6.0,1:20.252,1:19.794,1:19.512,Spain,109,41.57,2.26111,Finished,True,37.36892539356605,6.0,80.252,79.794,79.512,79.512,1,293,526,6.0,7.2,7.2,6.2,9.0,36.0,95.0,5.7,9.5,2.0,1.5,1.2631576731302327,-2.3,0.7578946570637204,Spanish Grand Prix
1079,4,214,20,9,2.0,11,2022,6,4,Spanish Grand Prix,2022-05-22,1981-07-29,Spanish,French,17.0,1:21.043,,,Spain,109,41.57,2.26111,+1 Lap,False,40.813141683778234,17.0,81.043,87.125,87.039,81.043,1,341,54,11.0,14.4,0.4,11.8,2.0,2.0,26.0,11.4,2.6,13.0,3.0,1.2631577839335277,-2.2,0.15384609467457896,Spanish Grand Prix
1079,20,117,16,11,0.0,11,2022,6,4,Spanish Grand Prix,2022-05-22,1987-07-03,German,British,16.0,1:20.954,,,Spain,109,41.57,2.26111,+1 Lap,False,34.88569472963724,16.0,80.95400000000001,87.125,87.039,80.95400000000001,1,283,65,17.0,14.2,0.8,11.4,1.2,4.0,6.0,13.0,0.6,12.0,1.1999999999999993,1.0923076082840302,0.20000000000000007,1.333331111114815,Spanish Grand Prix
1079,815,9,5,2,19.0,1,2022,6,4,Spanish Grand Prix,2022-05-22,1990-01-26,Mexican,Austrian,5.0,1:20.447,1:19.830,1:19.420,Spain,109,41.57,2.26111,Finished,True,32.31759069130732,5.0,80.447,79.83,79.42,79.42,1,220,662,4.0,6.0,12.0,5.2,16.4,60.0,137.0,7.0,13.7,3.5,-1.0,0.857142734693895,-1.6999999999999993,0.8759123448239166,Spanish Grand Prix
1079,817,1,9,12,0.0,11,2022,6,4,Spanish Grand Prix,2022-05-22,1989-07-01,Australian,British,9.0,1:20.549,1:20.287,1:20.297,Spain,109,41.57,2.26111,+1 Lap,False,32.889801505817935,9.0,80.549,80.287,80.297,80.287,1,215,1797,13.0,13.6,1.6,11.6,5.0,8.0,39.0,11.7,3.9,7.0,1.9000000000000004,1.1623930630433281,-2.3,0.4102563050624859,Spanish Grand Prix
1079,822,51,7,6,8.0,1,2022,6,4,Spanish Grand Prix,2022-05-22,1989-08-28,Finnish,Swiss,7.0,1:20.355,1:20.053,1:19.608,Spain,109,41.57,2.26111,Finished,True,32.73100616016427,7.0,80.355,80.053,79.608,79.608,1,184,373,7.0,8.2,5.6,11.6,3.2,28.0,29.0,10.8,2.9,13.5,-2.6000000000000014,0.7592591889574825,2.6999999999999997,1.9310338168848906,Spanish Grand Prix
1079,825,210,8,17,0.0,12,2022,6,4,Spanish Grand Prix,2022-05-22,1992-10-05,Danish,American,8.0,1:20.227,1:19.810,1:19.682,Spain,109,41.57,2.26111,+2 Laps,False,29.626283367556468,8.0,80.227,79.81,79.682,79.682,1,125,254,16.0,10.6,2.8,14.0,0.4,14.0,14.0,12.9,1.4,18.5,-2.3000000000000007,0.821705362658499,1.4,1.999998571429592,Spanish Grand Prix
1079,830,9,2,1,25.0,1,2022,6,4,Spanish Grand Prix,2022-05-22,1997-09-30,Dutch,Austrian,2.0,1:20.091,1:19.219,1:19.073,Spain,109,41.57,2.26111,Finished,True,24.640657084188913,2.0,80.09100000000001,79.219,79.07300000000001,79.07300000000001,1,146,663,1.0,8.0,15.4,2.0,20.2,77.0,156.0,7.0,13.7,3.5,1.0,1.14285697959186,1.700000000000001,1.124087509190693,Spanish Grand Prix
1079,832,6,3,4,12.0,1,2022,6,4,Spanish Grand Prix,2022-05-22,1994-09-01,Spanish,Italian,3.0,1:19.892,1:19.453,1:19.166,Spain,109,41.57,2.26111,Finished,True,27.720739219712527,3.0,79.892,79.453,79.166,79.166,1,146,2313,3.0,9.6,9.6,6.4,13.4,48.0,145.0,6.0,14.5,5.5,3.5999999999999996,1.5999997333333777,-4.9,0.6620689198573159,Spanish Grand Prix
1079,839,214,12,7,6.0,1,2022,6,4,Spanish Grand Prix,2022-05-22,1996-09-17,French,French,12.0,1:20.880,1:20.638,,Spain,109,41.57,2.26111,Finished,True,25.675564681724847,12.0,80.88,80.638,87.039,80.638,1,94,55,8.0,8.4,4.8,12.2,1.2,24.0,28.0,11.4,2.6,13.0,-3.0,0.7368420406278913,2.1999999999999997,1.8461531360949475,Spanish Grand Prix
1079,840,117,17,15,0.0,11,2022,6,4,Spanish Grand Prix,2022-05-22,1998-10-29,Canadian,British,18.0,1:21.418,,,Spain,109,41.57,2.26111,+1 Lap,False,23.561943874058862,18.0,81.418,87.125,87.039,81.418,1,105,66,10.0,11.4,0.4,11.2,1.2,2.0,6.0,13.0,0.6,12.0,-1.5999999999999996,0.8769230094674609,-0.19999999999999996,0.6666655555574075,Spanish Grand Prix
1079,842,213,14,13,0.0,11,2022,6,4,Spanish Grand Prix,2022-05-22,1996-02-07,French,Italian,14.0,1:20.719,1:20.861,,Spain,109,41.57,2.26111,+1 Lap,False,26.286105407255306,14.0,80.719,80.861,87.039,80.719,1,91,88,18.0,13.4,1.2,12.8,1.2,6.0,16.0,12.8,1.6,15.0,0.5999999999999996,1.0468749182128971,-0.40000000000000013,0.749999531250293,Spanish Grand Prix
1079,844,6,1,20,0.0,101,2022,6,4,Spanish Grand Prix,2022-05-22,1997-10-16,Monegasque,Italian,1.0,1:19.861,1:19.969,1:18.750,Spain,109,41.57,2.26111,Turbo,False,24.5968514715948,1.0,79.861,79.969,78.75,78.75,1,86,2314,2.0,2.4,19.4,7.0,10.6,97.0,157.0,6.0,14.5,5.5,-3.6,0.39999993333334444,4.899999999999999,1.3379309422116592,Spanish Grand Prix
1079,846,1,11,8,4.0,1,2022,6,4,Spanish Grand Prix,2022-05-22,1999-11-13,British,British,11.0,1:20.838,1:20.471,,Spain,109,41.57,2.26111,Finished,True,22.521560574948666,11.0,80.838,80.471,87.039,80.471,1,65,1798,19.0,9.8,6.2,13.0,3.0,31.0,39.0,11.7,3.9,7.0,-1.8999999999999986,0.8376067660165158,2.3000000000000003,1.5897431821171328,Spanish Grand Prix
1079,847,131,4,3,15.0,1,2022,6,4,Spanish Grand Prix,2022-05-22,1998-02-15,British,German,4.0,1:20.218,1:19.470,1:19.393,Spain,109,41.57,2.26111,Finished,True,24.262833675564682,4.0,80.218,79.47,79.393,79.393,1,65,527,5.0,4.2,11.8,6.6,8.0,59.0,105.0,5.7,9.5,2.0,-1.5,0.7368419759926358,2.3000000000000007,1.2421051324099863,Spanish Grand Prix
1079,848,3,18,18,0.0,12,2022,6,4,Spanish Grand Prix,2022-05-22,1996-03-23,Thai,British,19.0,1:21.645,,,Spain,109,41.57,2.26111,+2 Laps,False,26.16290212183436,19.0,81.645,87.125,87.039,81.645,1,43,1551,9.0,11.4,0.6,13.2,0.4,3.0,3.0,13.7,0.3,15.0,-2.299999999999999,0.8321167275827207,0.3,1.9999933333555557,Spanish Grand Prix
1079,849,3,19,16,0.0,12,2022,6,4,Spanish Grand Prix,2022-05-22,1995-06-29,Canadian,British,20.0,1:21.915,,,Spain,109,41.57,2.26111,+2 Laps,False,26.89664613278576,20.0,81.91499999999999,87.125,87.039,81.91499999999999,1,44,1552,14.0,16.0,0.0,13.6,0.4,0.0,3.0,13.7,0.3,15.0,2.3000000000000007,1.1678831264318887,-0.3,0.0,Spanish Grand Prix
1079,852,213,13,10,1.0,11,2022,6,4,Spanish Grand Prix,2022-05-22,2000-05-11,Japanese,Italian,13.0,1:20.707,1:20.639,,Spain,109,41.57,2.26111,+1 Lap,False,22.028747433264886,13.0,80.707,80.639,87.039,80.639,1,27,89,12.0,12.2,2.0,12.4,1.2,10.0,16.0,12.8,1.6,15.0,-0.6000000000000014,0.9531249255371151,0.3999999999999999,1.2499992187504883,Spanish Grand Prix
1079,854,210,10,14,0.0,11,2022,6,4,Spanish Grand Prix,2022-05-22,1999-03-22,German,American,10.0,1:20.683,1:20.436,1:20.368,Spain,109,41.57,2.26111,+1 Lap,False,23.16769336071184,10.0,80.68299999999999,80.436,80.368,80.368,1,27,255,15.0,15.2,0.0,14.8,0.4,0.0,14.0,12.9,1.4,18.5,2.299999999999999,1.1782944823027532,-1.4,0.0,Spanish Grand Prix
1079,855,51,15,19,0.0,75,2022,6,4,Spanish Grand Prix,2022-05-22,1999-05-30,Chinese,Swiss,15.0,1:20.476,1:21.094,,Spain,109,41.57,2.26111,Power loss,False,22.978781656399725,15.0,80.476,81.094,87.039,80.476,1,5,374,20.0,13.4,0.2,10.6,4.8,1.0,37.0,10.8,2.9,13.5,2.5999999999999996,1.2407406258573495,-2.6999999999999997,0.06896549346017466,Spanish Grand Prix
1080,1,131,8,8,4.0,1,2022,7,6,Monaco Grand Prix,2022-05-29,1985-01-07,British,German,8.0,1:13.444,1:12.595,1:12.560,Monaco,7,43.7347,7.42056,Finished,True,37.38809034907597,8.0,73.444,72.595,72.56,72.56,1,294,528,5.0,7.6,6.2,4.6,11.0,46.0,120.0,5.8,9.3,13.0,1.7999999999999998,1.3103446016647238,-3.1000000000000005,0.6666665949820866,Monaco Grand Prix
1080,4,214,7,7,6.0,1,2022,7,6,Monaco Grand Prix,2022-05-29,1981-07-29,Spanish,French,7.0,1:13.394,1:12.688,1:12.247,Monaco,7,43.7347,7.42056,Finished,True,40.832306639288156,7.0,73.394,72.688,72.247,72.247,1,342,56,9.0,14.4,0.4,9.8,2.4,4.0,34.0,11.4,2.6,11.0,3.0,1.2631577839335277,-2.2,0.15384609467457896,Monaco Grand Prix
1080,20,117,9,10,1.0,1,2022,7,6,Monaco Grand Prix,2022-05-29,1987-07-03,German,British,9.0,1:13.313,1:12.613,1:12.732,Monaco,7,43.7347,7.42056,Finished,True,34.90485968514716,9.0,73.313,72.613,72.732,72.613,1,284,67,11.0,13.2,0.8,12.6,0.4,4.0,6.0,12.7,0.6,6.5,0.5,1.0393699969000003,0.20000000000000007,1.333331111114815,Monaco Grand Prix
